sample_id,user_id,item_id,valence_score,arousal_score,preference_label,rating,item_popularity_score,item_category,delta,theta,alpha,beta,gamma
208,3,9,5.2495,5.7031,1,3,0.1564,short_video,895.6295776367188,395.70843505859375,442.4559020996094,94.1084976196289,4.30136775970459
209,3,10,5.0034,5.3005,1,4,0.6314,movie,789.8739624023438,416.79339599609375,481.9029235839844,96.60658264160156,4.049652576446533
210,3,11,4.7056,7.0049,0,2,0.2622,article,1054.969970703125,556.5640869140625,382.6810302734375,46.2837028503418,3.2016870975494385
211,3,12,6.2287,6.707,1,4,0.5585,short_video,652.0154418945312,318.24639892578125,609.5013427734375,105.96570587158203,4.290422439575195
212,3,13,4.91,5.5199,0,2,0.1941,game,982.1227416992188,449.47821044921875,402.1629943847656,77.91964721679688,4.153687477111816
213,3,14,5.9264,5.437,0,2,0.6098,music,824.8947143554688,468.5285339355469,425.97442626953125,94.68716430664062,3.943131923675537
214,3,15,4.2824,4.0981,0,3,0.3086,article,888.6995239257812,423.756591796875,426.6878356933594,92.2969741821289,4.8864922523498535
215,3,16,6.2442,2.2651,1,4,0.2171,music,847.8746948242188,411.32904052734375,483.04010009765625,87.01612854003906,4.412989139556885
216,3,17,6.7729,4.9764,1,4,0.6712,game,721.0200805664062,264.5943603515625,629.3971557617188,100.14737701416016,4.872811794281006
217,3,18,5.8906,4.9309,1,4,0.5601,music,628.5084838867188,412.135498046875,550.989013671875,105.09112548828125,4.340784549713135
218,3,19,4.2733,5.824,0,3,0.3512,music,801.322265625,438.309326171875,476.1849670410156,90.92186737060547,4.514982223510742
219,3,20,5.516,2.9616,1,4,0.8102,game,706.5535278320312,378.14471435546875,545.1715087890625,101.03014373779297,4.3697662353515625
220,3,21,5.2074,4.8797,0,3,0.3916,movie,883.44580078125,469.68792724609375,419.2842712402344,85.7400131225586,4.049198150634766
221,3,22,5.2055,5.2196,0,3,0.508,movie,969.14111328125,392.029296875,449.6786193847656,80.41053009033203,3.3956151008605957
222,3,23,5.6491,6.0429,1,3,0.5668,music,810.6530151367188,395.05780029296875,452.54412841796875,104.6995849609375,5.677981853485107
223,3,24,5.2325,4.5256,0,3,0.3499,movie,983.1795043945312,507.2681884765625,370.46063232421875,72.41787719726562,4.751152515411377
224,3,25,5.4266,5.7137,1,4,0.6157,game,851.3024291992188,450.12109375,425.0155334472656,93.77192687988281,4.108160972595215
225,3,26,5.3487,6.5878,0,3,0.3697,article,874.6517944335938,441.39105224609375,493.4784240722656,72.46539306640625,4.217127799987793
226,3,27,4.1236,6.2412,0,2,0.3985,movie,910.2965698242188,522.8767700195312,425.8343811035156,66.62393188476562,3.9902236461639404
227,3,28,5.5553,6.4726,1,3,0.7962,movie,777.1598510742188,434.10308837890625,480.48699951171875,93.27024841308594,4.994097709655762
228,3,29,5.8831,2.8921,0,4,0.261,movie,898.36328125,478.078857421875,427.3433532714844,78.47733306884766,4.19981575012207
229,3,30,6.1483,3.9231,1,4,0.0822,game,634.7767944335938,323.88372802734375,650.12158203125,95.37091827392578,4.980827808380127
230,3,31,5.9642,4.2596,1,3,0.8335,music,844.3141479492188,338.71710205078125,497.54425048828125,98.9417495727539,5.203397750854492
231,3,32,4.6716,4.5141,1,3,0.9275,game,831.3518676757812,428.32012939453125,523.0992431640625,73.44554901123047,4.734694480895996
232,3,33,5.2162,4.9586,1,4,0.4,movie,800.8995971679688,387.5303039550781,499.50860595703125,96.30813598632812,3.9065754413604736
233,3,34,4.8168,4.6179,0,3,0.126,music,926.4465942382812,412.7703857421875,462.36834716796875,79.24346923828125,3.743828773498535
234,3,35,5.6358,5.387,1,4,0.423,game,797.6383666992188,347.3034973144531,479.3045959472656,110.20169830322266,5.83281135559082
235,3,36,6.2349,5.0277,1,3,0.4289,game,682.7929077148438,380.88067626953125,586.0426025390625,92.28648376464844,4.338720321655273
236,3,37,4.8168,5.9939,0,2,0.4527,game,1107.999267578125,475.38311767578125,347.44580078125,66.24165344238281,3.478863000869751
237,3,38,4.4632,4.2343,1,3,0.2472,short_video,807.6975708007812,398.5707702636719,538.1998291015625,81.35686492919922,3.655433177947998
238,3,39,4.6654,4.5563,1,3,0.641,game,779.6868286132812,429.5458984375,467.93096923828125,98.81096649169922,4.1600260734558105
239,3,40,5.6427,3.5246,1,3,0.6282,article,749.2661743164062,462.14434814453125,518.1622924804688,82.47539520263672,4.229042053222656
240,3,41,4.5567,5.0291,0,2,0.1833,game,920.012451171875,470.961181640625,425.4525451660156,77.00606536865234,4.102156639099121
241,3,42,5.9012,3.0403,1,3,0.668,music,641.66064453125,343.5573425292969,604.7313232421875,102.37210083007812,5.177290916442871
242,3,43,6.9758,3.5431,1,4,0.8862,music,696.356201171875,316.36944580078125,619.1503295898438,95.45310974121094,4.467885971069336
243,3,44,6.4092,5.0402,1,3,0.5429,music,705.39013671875,422.0123291015625,506.79461669921875,101.48552703857422,4.6575398445129395
244,3,45,5.8618,3.2335,1,4,0.4165,game,811.7935180664062,355.10931396484375,552.6143188476562,85.7665023803711,4.5376296043396
245,3,46,5.0702,6.5575,0,3,0.4646,music,904.200927734375,447.88531494140625,398.93505859375,92.44110107421875,4.659862041473389
246,3,47,5.6637,5.691,0,3,0.6491,article,940.0481567382812,443.216552734375,431.7240295410156,77.79753112792969,4.430778503417969
247,3,48,4.9743,6.8808,0,3,0.1505,game,935.7545776367188,437.79534912109375,372.68243408203125,96.17875671386719,5.220646858215332
248,3,49,4.5858,4.4121,0,3,0.541,article,921.0795288085938,469.90423583984375,431.66778564453125,75.32466888427734,4.182234287261963
249,3,50,4.387,5.997,0,3,0.4036,short_video,1160.3270263671875,439.00494384765625,369.97802734375,58.44032287597656,4.067825794219971
250,3,51,6.9112,4.5516,1,3,0.8639,music,681.7760009765625,320.460205078125,628.4129028320312,93.24520111083984,5.9689717292785645
251,3,52,4.6989,4.5472,0,4,0.4566,music,970.4402465820312,472.1910705566406,372.30670166015625,84.33837890625,3.3682119846343994
252,3,53,7.1571,5.9511,1,4,0.8413,short_video,544.1343383789062,325.0030822753906,618.2522583007812,119.0328598022461,6.067896366119385
253,3,54,5.5105,6.7065,1,5,0.249,music,714.4287719726562,358.8875732421875,581.587646484375,93.23724365234375,5.003051280975342
254,3,55,4.0767,4.1213,1,3,0.6427,music,824.1159057617188,410.36297607421875,479.64520263671875,91.76317596435547,4.351494312286377
255,3,56,7.2441,6.506,1,4,0.5792,article,641.7228393554688,319.66229248046875,580.3961181640625,115.9043197631836,4.605105400085449
256,3,57,5.1752,4.3002,1,4,0.2955,game,784.6731567382812,403.52081298828125,482.5682678222656,99.3178482055664,4.869885444641113
257,3,58,5.1035,3.9999,1,4,0.5442,movie,758.0095825195312,433.2646789550781,476.8046875,99.94114685058594,3.9046213626861572
258,3,59,5.5018,3.8106,0,3,0.7707,game,855.7384643554688,372.1766052246094,524.63720703125,83.01325225830078,3.8599355220794678
259,3,60,4.5117,4.3188,1,4,0.4198,game,837.9651489257812,387.4683837890625,486.34539794921875,91.8807144165039,5.185966968536377
260,3,61,5.3096,5.2914,0,3,0.1555,article,918.9539184570312,517.6788330078125,388.96392822265625,76.6689453125,4.05596923828125
261,3,62,4.5954,4.92,0,3,0.4956,short_video,922.0695190429688,447.1320495605469,432.8045959472656,80.71847534179688,3.8416597843170166
262,3,63,4.8792,4.393,0,2,0.2886,movie,1068.9705810546875,425.5482177734375,382.5277099609375,74.47760772705078,3.7037618160247803
263,3,64,6.0424,6.2029,1,4,0.4152,movie,651.9133911132812,371.9472961425781,609.8014526367188,93.45159912109375,4.294512748718262
264,3,65,4.158,5.5761,0,2,0.4796,short_video,998.3257446289062,441.5449523925781,421.8540954589844,71.61090087890625,3.1556015014648438
265,3,66,5.9013,4.7249,0,2,0.1537,movie,850.31494140625,477.18206787109375,413.0172424316406,91.11072540283203,4.29218864440918
266,3,67,3.5005,4.8267,0,2,0.1658,music,957.3903198242188,485.21270751953125,410.71533203125,71.53727722167969,3.6884992122650146
267,3,68,4.5529,4.9615,0,3,0.6182,movie,837.1205444335938,427.81341552734375,463.0423889160156,90.45980072021484,4.359489440917969
268,3,69,5.6923,4.5558,1,3,0.3722,movie,748.0784301757812,429.9384460449219,481.0,99.77522277832031,5.154284477233887
269,3,70,5.7693,7.6898,0,3,0.0714,article,901.52001953125,444.8551025390625,429.51153564453125,85.24219512939453,3.962533473968506
270,3,71,7.7477,6.8233,1,5,0.6867,movie,545.9035034179688,362.224853515625,608.60302734375,113.73963165283203,5.271417617797852
271,3,72,6.1613,4.3206,0,2,0.5677,movie,1032.737060546875,368.9466552734375,471.39202880859375,67.8170394897461,4.009403228759766
272,3,73,2.9772,5.5583,0,2,0.3287,article,951.4194946289062,531.7490234375,395.5528259277344,65.01385498046875,5.158698558807373
273,3,74,5.1888,6.5279,1,3,0.2113,movie,838.01220703125,354.4146423339844,523.46142578125,89.4526138305664,4.498733043670654
274,3,75,5.176,5.6482,0,3,0.6976,article,798.8453979492188,404.501708984375,511.82696533203125,86.90252685546875,5.319608211517334
275,3,76,5.2187,5.4043,1,3,0.5865,movie,725.83203125,357.3180847167969,537.25146484375,104.90342712402344,4.755882740020752
276,3,77,5.0284,5.3328,1,3,0.9155,movie,860.6682739257812,400.1844482421875,499.2484436035156,81.99593353271484,4.635797500610352
277,3,78,5.6468,3.7634,0,2,0.6035,movie,943.3916015625,476.6963806152344,436.586669921875,68.15411376953125,4.361574172973633
278,3,79,4.463,5.4438,0,3,0.5957,short_video,869.6435546875,432.45172119140625,440.51690673828125,89.97769165039062,4.595668315887451
279,3,80,5.1628,3.8681,0,3,0.4584,short_video,966.2559204101562,532.086669921875,388.6388854980469,64.94496154785156,4.361025810241699
280,3,81,4.2067,2.683,0,3,0.6936,game,870.4868774414062,512.7313232421875,446.8487854003906,69.98590850830078,4.130934238433838
281,3,82,5.8149,3.7245,1,3,0.6514,music,712.6207885742188,434.663818359375,489.4078063964844,102.04811096191406,5.572173118591309
282,3,83,4.8008,6.2799,1,3,0.7776,movie,921.7429809570312,463.33941650390625,431.75701904296875,75.81858825683594,4.774701118469238
283,3,84,6.1143,6.51,1,4,0.3725,game,844.8350219726562,393.8793029785156,421.29681396484375,108.11555480957031,5.492974758148193
284,3,85,4.4715,5.316,0,2,0.3928,music,686.8341674804688,524.1180419921875,504.599609375,82.02946472167969,4.686735153198242
285,3,86,7.0414,2.1442,1,4,0.3825,game,773.9588012695312,360.0089111328125,509.0091247558594,103.61380004882812,5.124112129211426
286,3,87,5.4952,5.4252,0,3,0.688,short_video,960.2153930664062,481.1546630859375,414.5399475097656,71.17402648925781,3.5161666870117188
287,3,88,5.1182,4.9234,0,2,0.8173,article,962.5049438476562,489.4290771484375,389.4811706542969,76.57286834716797,3.2949554920196533
288,3,89,5.9343,5.6289,0,4,0.3873,game,957.4672241210938,483.5760192871094,371.1311950683594,82.33232879638672,4.729012489318848
289,3,90,5.6079,5.3419,1,4,0.3954,movie,838.4686889648438,349.3348388671875,516.1187744140625,93.34899139404297,4.405945301055908
290,3,91,4.9845,4.5658,1,4,0.5779,music,807.814453125,320.83514404296875,529.16552734375,101.8208236694336,4.658299922943115
291,3,92,4.5462,4.4362,0,2,0.4389,article,782.6373901367188,512.8262329101562,505.51336669921875,66.9026107788086,4.892197608947754
292,3,93,6.1153,6.0821,1,3,0.7215,game,861.2646484375,379.75616455078125,511.58782958984375,82.8144302368164,4.828285217285156
293,3,94,4.7078,5.266,0,2,0.0952,short_video,972.5363159179688,347.29742431640625,471.1409606933594,83.05997467041016,4.315065383911133
294,3,95,4.8065,4.7022,0,2,0.3043,game,994.46630859375,526.1952514648438,347.07421875,73.76109313964844,3.754145860671997
295,3,96,5.593,4.6034,1,4,0.3138,movie,769.5433959960938,371.48516845703125,613.2446899414062,71.01431274414062,4.793266296386719
296,3,97,4.8333,5.3643,0,2,0.0895,article,1047.7244873046875,613.73193359375,320.3331298828125,51.492156982421875,3.8714020252227783
297,3,98,5.5705,4.8833,1,4,0.2762,short_video,662.6121215820312,398.54046630859375,528.1192626953125,109.08943176269531,4.629269599914551
298,3,99,5.1201,4.6631,0,2,0.2859,article,1040.6717529296875,499.5377197265625,403.5662841796875,56.47462844848633,3.7432632446289062
299,3,100,4.4745,4.9881,0,2,0.4499,article,1094.89697265625,486.1977233886719,355.6285400390625,63.116310119628906,4.105789661407471
300,4,1,4.357,4.4264,0,2,0.6261,short_video,772.770751953125,460.1815185546875,507.62158203125,81.0225601196289,4.468592643737793
301,4,2,5.9313,6.8673,1,3,0.3595,music,787.7145385742188,386.3160095214844,504.6377868652344,95.90576171875,4.537698268890381
302,4,3,5.2782,5.488,0,3,0.7815,movie,764.01123046875,498.7936706542969,459.3109436035156,87.08483123779297,5.254244804382324
303,4,4,5.41,6.082,1,4,0.3481,movie,825.4592895507812,374.7713623046875,497.94598388671875,94.74651336669922,4.637791156768799
304,4,5,5.9609,3.397,1,4,0.346,article,731.3073120117188,357.64752197265625,562.7581787109375,96.04150390625,5.146664619445801
305,4,6,6.0086,4.8998,1,4,0.6321,movie,753.2607421875,393.1766662597656,504.76806640625,100.03839111328125,5.345008850097656
306,4,7,5.0234,5.3501,1,4,0.682,short_video,821.1023559570312,462.099853515625,407.791748046875,100.1146469116211,5.510368347167969
307,4,8,5.3077,5.086,1,4,0.6102,music,918.2088012695312,334.1651916503906,460.771484375,98.93487548828125,4.408738136291504
308,4,9,5.1047,5.5885,1,4,0.1564,short_video,732.462646484375,270.23486328125,581.8245239257812,110.08304595947266,5.24728536605835
309,4,10,4.8304,2.1436,0,3,0.6314,movie,789.70947265625,454.40777587890625,492.13134765625,83.20343017578125,4.889404773712158
310,4,11,5.6136,4.7283,1,3,0.2622,article,819.4022827148438,504.25946044921875,477.8074645996094,72.3210678100586,3.7573633193969727
311,4,12,5.8775,6.3671,0,4,0.5585,short_video,989.2776489257812,408.9078063964844,423.45831298828125,79.90548706054688,4.467889785766602
312,4,13,5.064,4.7521,0,3,0.1941,game,1030.1348876953125,533.9791259765625,393.4217224121094,53.03211975097656,3.0226492881774902
313,4,14,4.7133,4.2815,1,3,0.6098,music,802.085205078125,388.1170654296875,517.601806640625,88.95014190673828,5.3250932693481445
314,4,15,4.9199,5.6106,0,3,0.3086,article,861.7180786132812,550.097412109375,405.76544189453125,74.28775024414062,4.302430629730225
315,4,16,5.106,4.9289,0,2,0.2171,music,867.7883911132812,440.3023681640625,455.22821044921875,83.36878204345703,4.787012577056885
316,4,17,5.9634,4.1016,1,4,0.6712,game,670.9860229492188,389.1367492675781,607.1591796875,86.43971252441406,4.578001022338867
317,4,18,5.3961,4.5364,0,3,0.5601,music,1036.345947265625,467.211669921875,385.7110595703125,69.51285552978516,3.975835084915161
318,4,19,6.4449,3.4697,1,4,0.3512,music,861.7085571289062,350.72064208984375,487.267578125,96.77889251708984,5.051942825317383
319,4,20,5.445,4.92,1,4,0.8102,game,754.8036499023438,385.1758728027344,535.5636596679688,93.05818939208984,4.95366096496582
320,4,21,4.7924,4.8445,0,3,0.3916,movie,932.3790893554688,493.4451904296875,398.1600341796875,77.4147720336914,3.9428329467773438
321,4,22,5.109,4.1412,1,4,0.508,movie,790.4236450195312,424.245361328125,506.6311950683594,86.17353057861328,4.559289455413818
322,4,23,5.2382,4.6179,1,4,0.5668,music,683.0261840820312,364.43603515625,577.3621826171875,98.64466094970703,4.371901035308838
323,4,24,5.8963,3.7566,1,3,0.3499,movie,737.9244995117188,448.3807678222656,470.2748107910156,100.56804656982422,4.950075626373291
324,4,25,5.1517,5.5179,0,3,0.6157,game,894.1764526367188,479.48956298828125,444.5973205566406,73.99088287353516,4.050543308258057
325,4,26,4.128,5.3957,0,3,0.3697,article,798.7716674804688,531.8594970703125,445.53515625,78.4338150024414,4.26300573348999
326,4,27,5.5984,6.1366,1,4,0.3985,movie,917.23486328125,323.3471374511719,488.0391540527344,93.3290786743164,4.678524494171143
327,4,28,5.5084,5.9136,1,3,0.7962,movie,753.3298950195312,384.16412353515625,528.5379638671875,96.8241958618164,4.294882297515869
328,4,29,5.4931,6.1634,1,4,0.261,movie,777.1036987304688,434.64056396484375,474.97625732421875,95.90689849853516,4.650764465332031
329,4,30,5.2907,4.7143,0,4,0.0822,game,831.9957885742188,431.01666259765625,463.7076110839844,90.63009643554688,4.658022880554199
330,4,31,4.8652,4.6552,1,3,0.8335,music,907.8008422851562,365.0806884765625,471.8955993652344,91.3764877319336,3.110602617263794
331,4,32,3.6817,4.7973,1,3,0.9275,game,815.604248046875,419.64337158203125,499.135498046875,84.49050903320312,5.352599620819092
332,4,33,6.3821,3.0125,1,3,0.4,movie,774.632568359375,454.60504150390625,448.31475830078125,99.1568374633789,4.556656837463379
333,4,34,5.2012,5.4193,0,3,0.126,music,877.32958984375,433.41033935546875,470.8728942871094,79.76541900634766,4.153537273406982
334,4,35,6.0182,5.2362,1,4,0.423,game,677.1631469726562,298.4019775390625,621.72998046875,102.11526489257812,4.774777412414551
335,4,36,6.2235,5.6348,1,4,0.4289,game,717.41796875,319.58782958984375,498.10858154296875,124.74942779541016,5.514177322387695
336,4,37,4.9539,3.5422,0,4,0.4527,game,779.6860961914062,451.3238220214844,519.4307861328125,78.25775146484375,4.445557117462158
337,4,38,5.4005,4.7112,1,4,0.2472,short_video,640.9251098632812,438.85260009765625,499.82464599609375,111.76620483398438,4.540104866027832
338,4,39,3.8504,4.6712,0,3,0.641,game,1083.5311279296875,574.1334228515625,302.05596923828125,59.983863830566406,3.802090883255005
339,4,40,5.4621,3.7696,1,4,0.6282,article,692.5958862304688,454.76495361328125,549.8015747070312,83.43423461914062,4.810061454772949
340,4,41,4.3728,5.3529,0,1,0.1833,game,970.6443481445312,592.5620727539062,366.73828125,56.84614944458008,3.985680103302002
341,4,42,5.0078,4.6198,1,3,0.668,music,863.4837036132812,442.61865234375,461.42010498046875,82.3934555053711,5.113276958465576
342,4,43,5.2614,5.4218,0,2,0.8862,music,953.4899291992188,455.0035400390625,458.562744140625,64.86003875732422,4.380600452423096
343,4,44,6.2094,3.3467,1,4,0.5429,music,653.2185668945312,338.3436279296875,572.53662109375,111.33882141113281,4.6327738761901855
344,4,45,3.8456,4.4951,0,2,0.4165,game,914.1006469726562,505.2171325683594,396.1904296875,78.11554718017578,3.893498659133911
345,4,46,4.5044,6.4593,0,3,0.4646,music,852.2722778320312,593.3193359375,405.2789611816406,65.59747314453125,4.6499552726745605
346,4,47,5.524,3.9758,1,3,0.6491,article,892.0520629882812,413.3150634765625,452.12353515625,87.19844818115234,4.990194797515869
